order_id|product_name|category|quantity|unit_price|discount_percent|region|sale_date|customer_email
ORD34805|Refrigerator|electronics|14|523.97296|0.7390292|South|28/10/2024|user7552@sample.net
ORD86987|Laptop|gadget|11|219.3057|0.488754|nort|05-21-2025|user6721@example.com
ORD84460|T.V.|gadget|9|566.85394|0.6251141|North||user5257@sample.net
ORD22713|Laptop|electronics|-3|736.3714|0.4959291|suth|2024-12-27|user6744@example.com
ORD70408|Fridge|electronics|14|181.92357|1.1540387|suth|05-21-2023|
ORD79094|Fridge|electronics|5|909.3609|1.1940013|North|2023-03-27|user5547@mail.com
ORD29452|Television|home appliance|-5|710.75616|1.0975059|Eest||user7406@mail.com
ORD18577|Fridge|appliance|4|165.01874|0.73168606|South|12-31-2023|
ORD53122|TV|elec|0|522.493|0.9571421|North|01/09/2024|user6714@sample.net
ORD58853|Television|elec|14|690.8186|1.0030258|Eest||user3761@example.com
ORD11346|Television|appliance|3|678.40967|0.6688308|North|2024-06-21|user8558@sample.net
ORD47606|Refrigerator|elec|13|20.536364|0.5710909|suth|07-27-2024|user494@example.com
ORD26355|Fridge|gadget|12|27.384163|0.04190862|South|09-13-2023|user9744@mail.com
ORD20065|Lap top|appliance|-1|948.2794|0.324113|West|2024-01-04|user7401@sample.net
ORD10707|TV|home appliance|13|668.8722|0.38196146|Eest|2025-05-31|
ORD54140|Television|electronics|14|356.0245|0.55397004|Wst||
ORD81352|TV|electronics|8|141.33084|0.48886558|South||user838@mail.com
ORD89538|Lap top|gadget|5|42.63991|0.014062071|South|09-29-2023|user2348@mail.com
ORD11218|Laptop|gadget|4|565.0749|0.70955265|South|2023-09-09|user6319@mail.com
ORD46154|Refrigerator|home appliance|4|693.81726|0.44745126|nort|16/04/2023|
ORD50382|Laptop|home appliance|10|363.1763|0.091570765|West|25/01/2024|user2174@example.com
ORD97561|Refrigerator|gadget|0|473.95993|0.89804405|suth|09/11/2023|
ORD98328|Laptop|home appliance|5|553.76587|0.93327487|North|22/12/2024|
ORD64833|T.V.|electronics|-5|90.29925|1.1507001|Eest|03/05/2025|user2773@example.com
ORD96031|Refrigerator|gadget|4|620.2266|0.9130173|South|07-10-2023|user576@mail.com
ORD44360|TV|electronics|14|457.68225|1.1921171|South|31/07/2024|
ORD56466|Laptop|elec|-4|106.78065|0.8034376|South|10-03-2023|user5728@mail.com
ORD69570|T.V.|home appliance|-1|45.141876|1.0401943|Eest|12-24-2024|user9486@mail.com
ORD87639|Fridge|appliance|-3|776.93024|0.08122194|North|10/03/2023|user1190@example.com
ORD85910|Lap top|gadget|1|292.34677|0.9165486|East|10-22-2023|user9576@example.com
ORD62008|T.V.|home appliance|-3|732.319|0.6765616|suth|22/12/2024|user3785@example.com
ORD73294|Laptop|elec|8|567.6629|1.19318|East||user4331@test.org
ORD64553|T.V.|home appliance|10|706.21533|0.18648778|Wst|02/05/2025|user5334@sample.net
ORD28958|Lap top|gadget|14|371.93286|0.17802751|West||user3839@test.org
ORD10981|Laptop|gadget|5|753.05347|0.8692505|Eest|01-29-2023|
ORD65802|TV|gadget|2|672.1285|0.7200974|nort||user5591@mail.com
ORD81302|Lap top|appliance|-1|981.60315|0.50769925|suth|26/03/2024|user9037@test.org
ORD26151|Refrigerator|home appliance|0|590.1564|0.5838139|nort|04/12/2023|user6354@mail.com
ORD13441|T.V.|electronics|7|912.73425|0.23429126|East|2024-11-21|
ORD54808|Television|gadget|5|291.64786|0.40586266|suth||user734@sample.net
ORD67047|T.V.|electronics|6|156.95978|0.48959994|nort|24/12/2023|
ORD99255|Fridge|electronics|9|56.999325|1.0595953|Eest|03-24-2025|user2832@mail.com
ORD59683|Fridge|gadget|-4|776.5617|0.55489004|Eest|2023-10-14|user131@example.com
ORD81446|Lap top|electronics|0|245.0555|0.97917944|North|2024-05-24|user3778@test.org
ORD43031|T.V.|home appliance|-5|108.55365|0.4978361|Wst||user499@test.org
ORD73695|T.V.|gadget|6|201.30104|0.6025042|South|2025-03-20|user1591@test.org
ORD93650|TV|elec|13|416.94427|0.99930936|suth||user2238@example.com
ORD48735|Fridge|gadget|2|447.159|1.1002082|Wst|06/07/2025|user8525@test.org
ORD15611|Television|appliance|13|631.67773|0.32032466|Wst|2024-12-27|user5757@test.org
ORD64345|TV|elec|2|450.00125|0.41447276|West|11-22-2022|user3774@sample.net
ORD90853|Fridge|appliance|-2|895.11475|0.684446|West|2025-06-11|user3298@test.org
ORD22707|Laptop|elec|-2|761.9036|0.75804317|Wst|2025-01-19|user438@sample.net
ORD60965|T.V.|elec|-4|629.29285|0.67566943|West|2023-12-25|user156@test.org
ORD34460|Fridge|gadget|3|285.56555|0.008595443|Eest|2025-07-18|
ORD61280|Refrigerator|elec|9|524.52057|0.9155323|nort|26/05/2025|user5577@sample.net
ORD48137|Television|gadget|2|305.65417|0.2448181|West|05-02-2024|user3013@test.org
ORD63628|Laptop|gadget|3|793.85297|0.7982779|East|05-19-2025|user2960@test.org
ORD43546|Television|appliance|14|358.21646|0.9180723|North|2023-12-15|user830@mail.com
ORD85225|Lap top|home appliance|-2|994.193|0.50043076|suth|05/01/2023|user8900@test.org
ORD61789|TV|appliance|-4|871.45886|0.7874326|suth||user8828@example.com
ORD26381|Fridge|elec|-1|478.6522|0.37980452|West||user1493@example.com
ORD92562|Fridge|elec|-4|488.43433|0.20444185|North|2024-04-03|user1272@test.org
ORD12065|Television|electronics|6|600.3951|0.4259856|South||user7374@sample.net
ORD75888|Laptop|elec|9|785.5834|0.015860511|North|09-03-2023|user6297@example.com
ORD22004|Laptop|electronics|10|924.5248|0.5533534|suth|03-11-2025|user2229@test.org
ORD66361|Refrigerator|home appliance|14|646.2489|0.99433476|Wst||user1235@test.org
ORD32002|T.V.|home appliance|5|283.8397|0.22519428|nort|01-17-2025|user2120@mail.com
ORD49496|Fridge|home appliance|6|972.0109|0.23038144|suth|06/01/2023|user66@test.org
ORD80153|Laptop|home appliance|2|571.41565|0.9354813|East||user1530@mail.com
ORD44985|Lap top|home appliance|8|260.80328|0.8766785|nort||user5038@test.org
ORD68454|Fridge|electronics|6|848.1061|0.23383613|East|03-22-2024|user5000@mail.com
ORD26438|TV|appliance|-3|852.9847|0.6526739|suth||user2496@test.org
ORD38345|T.V.|gadget|-1|110.11684|0.103925236|Eest|11/12/2024|user5940@sample.net
ORD51688|Lap top|gadget|11|416.91138|0.009847283|West|10-29-2024|
ORD27372|Laptop|appliance|-4|32.30226|0.39919427|nort|01-12-2025|user9066@sample.net
ORD92458|Lap top|elec|-1|730.29175|0.030804563|suth|01-24-2024|user6659@test.org
ORD67056|Lap top|electronics|2|416.82614|0.24541476|Eest|31/05/2023|user1344@example.com
ORD70801|Lap top|gadget|-2|435.15622|0.22362585|Eest|03-18-2025|user5354@mail.com
ORD40929|TV|home appliance|-4|421.49078|0.99975073|Wst|07-17-2023|user7128@example.com
ORD11277|TV|gadget|4|475.07913|0.8965551|Wst||user5072@test.org
ORD42592|T.V.|appliance|11|656.17346|0.36309814|East|2024-09-17|user337@sample.net
ORD62901|Television|elec|13|975.2892|0.7517129|North||user7717@mail.com
ORD99081|Laptop|electronics|9|800.75946|1.1383477|North||user9752@mail.com
ORD85099|Refrigerator|elec|12|798.1497|1.0566648|East|17/07/2024|user1780@test.org
ORD55410|Lap top|home appliance|5|904.1466|1.1365143|Eest|01-15-2023|user7462@test.org
ORD18708|T.V.|appliance|13|807.729|0.8406325|Wst||user9533@sample.net
ORD87161|T.V.|home appliance|6|293.16318|0.64371014|nort|09-20-2023|
ORD97738|TV|electronics|-5|734.0414|0.37193292|Eest|01-25-2025|
ORD71336|T.V.|home appliance|-1|235.336|0.65600514|North|14/05/2024|
ORD74551|T.V.|elec|-2|958.77496|0.17157549|Wst|05-22-2024|
ORD67346|Lap top|appliance|-4|975.6986|0.23764473|Eest|20/02/2024|user9727@sample.net
ORD44073|Fridge|elec|-3|172.06967|0.96876055|nort|2023-10-20|user6759@sample.net
ORD37311|T.V.|appliance|3|543.8408|0.42550272|North|20/09/2024|user6304@example.com
ORD58833|Refrigerator|home appliance|13|128.45033|0.6963218|North||
ORD55080|Television|gadget|12|414.10135|1.1640863|Eest|2024-07-24|
ORD72240|Refrigerator|appliance|11|625.91534|0.42672116|East|02-25-2025|user7442@example.com
ORD48725|T.V.|gadget|-5|589.4604|0.6739471|East|11/02/2023|user9729@test.org
ORD39923|Refrigerator|electronics|3|372.06613|1.0580275|suth|2023-12-03|user1757@example.com
ORD60656|T.V.|appliance|14|144.92577|0.07727423|nort|03-08-2025|user3616@test.org
ORD41832|Fridge|home appliance|3|495.7989|0.2466146|Wst|2025-06-07|user797@example.com
ORD18505|Fridge|appliance|-4|749.1179|0.30934417|North|17/03/2025|
ORD92445|Fridge|electronics|13|285.74515|0.1605488|North||user2285@mail.com
ORD95462|Laptop|elec|10|361.20074|0.92664915|suth|01-20-2023|user6500@example.com
ORD11182|T.V.|gadget|6|12.835383|0.5744332|West|2024-12-05|user6640@example.com
ORD97399|Television|electronics|13|739.15|0.5202659|Eest|15/07/2024|user3767@mail.com
ORD31328|Fridge|elec|10|719.73126|0.45407075|East|28/04/2023|user9964@mail.com
ORD17157|Television|electronics|4|191.79947|0.9876459|East|29/01/2025|
ORD43381|TV|home appliance|-2|788.85236|0.28284404|Wst|02-20-2024|
ORD30357|T.V.|appliance|8|405.42035|0.6223404|North|2023-07-27|user5937@mail.com
ORD84678|Fridge|home appliance|4|746.7034|0.7339989|Eest|2024-10-13|user3127@sample.net
ORD41335|Television|gadget|12|782.3486|0.65558815|East|11/07/2024|user4572@example.com
ORD98515|Television|elec|0|682.58026|1.0560071|suth|06-04-2025|user4647@example.com
ORD17753|Laptop|appliance|12|575.75397|0.4284033|nort|24/10/2024|user5493@test.org
ORD36727|Lap top|home appliance|10|97.13632|0.38083974|East|11-23-2023|user5638@sample.net
ORD95850|Fridge|gadget|14|589.4496|0.5702491|nort|2025-07-07|
ORD76756|Laptop|gadget|6|926.0987|0.20996763|Wst|07/03/2025|user4413@sample.net
ORD36263|Lap top|home appliance|12|24.894476|0.77183026|Eest|07-31-2025|user8923@sample.net
ORD73952|T.V.|electronics|-5|361.0406|0.2243457|Eest||
ORD98564|Refrigerator|elec|11|223.41507|0.17456833|Eest|01-16-2023|user9648@example.com
ORD98060|T.V.|home appliance|7|585.66376|1.1460062|North|03-19-2025|
ORD18155|Refrigerator|electronics|-1|564.625|0.27416655|North|10/03/2023|user9128@example.com
ORD37226|Television|appliance|-4|736.251|0.25569063|nort|2024-06-02|user2270@test.org
ORD47069|Lap top|elec|14|932.9449|0.056701902|nort|05-21-2025|user590@test.org
ORD34810|TV|home appliance|4|552.5291|0.8575764|Eest|06-01-2025|user8099@example.com
ORD97910|TV|electronics|-3|261.46103|0.52947557|Wst|08/10/2023|user1352@example.com
ORD69262|T.V.|appliance|1|626.98486|0.5520039|nort||user3414@example.com
ORD73635|Refrigerator|appliance|13|551.12225|0.96564376|nort|02-21-2025|user5123@mail.com
ORD14000|Laptop|gadget|4|102.67997|0.49500197|Wst|05-30-2024|user9916@example.com
ORD63546|Fridge|gadget|-5|322.58267|0.6643007|Wst|12-03-2022|
ORD82854|Television|gadget|-1|69.93878|0.7712119|North|12/07/2024|user1071@example.com
ORD19172|Laptop|home appliance|8|247.83975|0.39561513|suth|06-14-2023|user7530@test.org
ORD15364|T.V.|appliance|3|938.89014|0.20559762|Eest|12-23-2023|user7358@example.com
ORD50234|Refrigerator|gadget|1|558.9406|0.15060848|West|2024-08-12|user3605@mail.com
ORD83919|Lap top|gadget|7|480.94022|1.005097|North|2025-05-22|user2967@mail.com
ORD21551|Television|electronics|13|583.9177|0.98785096|West|02-08-2023|user2974@sample.net
ORD82105|Television|gadget|-5|606.08746|1.027595|suth|23/01/2023|user1222@example.com
ORD39304|Lap top|elec|13|849.66455|0.6943162|Wst|11-19-2023|user7154@test.org
ORD43277|Lap top|home appliance|0|234.68309|0.8665914|suth|22/08/2024|user9315@sample.net
ORD79085|Refrigerator|appliance|11|270.28568|0.074299194|suth|2024-06-19|user5001@test.org
ORD82756|Refrigerator|home appliance|10|745.68555|1.0468664|West||user9436@sample.net
ORD67321|Laptop|appliance|5|104.83634|0.3679136|Wst|01-20-2025|user9673@example.com
ORD51699|Laptop|electronics|0|612.553|1.1750597|Eest|09/05/2023|user9020@example.com
ORD82961|Laptop|appliance|-4|808.675|0.40553543|West|2023-02-28|user5963@mail.com
ORD85621|Fridge|home appliance|-1|617.71063|0.57471544|West||user542@sample.net
ORD71504|TV|electronics|9|799.9032|1.1094245|Wst|02-24-2025|
ORD36371|Lap top|elec|12|668.1991|0.58839536|East|16/11/2022|user9067@example.com
ORD45610|Lap top|gadget|-4|50.73875|0.4831328|West|2023-07-08|user3230@sample.net
ORD11571|TV|home appliance|2|680.53894|0.6263837|North|2024-02-18|user7688@sample.net
ORD17130|Fridge|electronics|-1|749.87134|0.051894594|nort|01-14-2025|user8335@mail.com
ORD34611|Refrigerator|gadget|11|339.5818|0.42237055|North|09/10/2023|user4887@sample.net
ORD69348|Fridge|elec|1|768.9881|0.4932926|nort||user1998@example.com
ORD86494|T.V.|gadget|-4|836.8073|0.17728788|East||user6767@mail.com
ORD54295|TV|electronics|2|830.37445|0.71188664|East|11-02-2024|user7275@sample.net
ORD95021|Lap top|electronics|12|804.6254|0.22191769|suth|2023-07-19|user6561@sample.net
ORD17955|Laptop|home appliance|3|39.725304|0.087311484|Wst|2025-08-04|user3284@example.com
ORD84368|TV|gadget|8|13.694704|0.422066|suth|27/05/2024|user6039@mail.com
ORD41919|Laptop|appliance|14|630.9938|0.023497296|North|02/02/2025|
ORD65586|T.V.|electronics|-4|594.2031|0.876245|West|08-23-2024|user9475@mail.com
ORD97298|Refrigerator|appliance|13|66.22446|0.6678081|suth|02/01/2024|user9024@example.com
ORD53863|TV|electronics|9|854.0853|0.5360815|suth|07-15-2023|user8663@mail.com
ORD28826|TV|elec|13|490.3205|0.35625064|South|06/02/2023|user9250@example.com
ORD31729|Laptop|elec|12|245.10384|0.85752827|North|2024-07-03|user3826@test.org
ORD34995|TV|electronics|3|811.29816|0.39665726|South||user9733@sample.net
ORD62533|Lap top|electronics|3|855.5839|0.7378637|West|26/01/2024|user8242@mail.com
ORD34384|Fridge|home appliance|8|159.32799|1.0601978|East||user7842@test.org
ORD91138|Refrigerator|gadget|6|574.3471|0.91192865|nort|29/02/2024|user3984@sample.net
ORD19391|T.V.|elec|3|855.1706|0.8686039|Wst||
ORD50118|Television|home appliance|8|815.83307|1.1158497|South||user2954@example.com
ORD95302|Television|gadget|11|301.9097|0.05307062|Wst|06-09-2023|user4541@sample.net
ORD97077|Refrigerator|gadget|10|257.33728|1.1935867|West|2023-10-04|user1712@example.com
ORD96365|Fridge|appliance|13|668.35443|0.6326784|West|26/03/2025|user3979@mail.com
ORD44083|Refrigerator|electronics|3|876.5527|0.18507364|Wst|05-11-2025|user4842@example.com
ORD31598|Television|appliance|7|584.6797|1.0434783|Wst||user1042@sample.net
ORD31983|Fridge|appliance|11|838.52264|0.026936032|Eest||
ORD31657|T.V.|gadget|8|247.38658|0.19264263|Eest|24/03/2025|user3874@example.com
ORD73388|TV|elec|6|191.00487|0.88207763|East|09-29-2024|user3085@mail.com
ORD33115|Lap top|elec|-1|622.3838|1.1797717|suth|2024-03-28|user9910@mail.com
ORD88102|Television|appliance|13|863.0041|0.28577122|West|27/10/2023|user9172@mail.com
ORD99812|T.V.|home appliance|-3|652.7769|0.8025193|Eest|09-19-2024|user9020@sample.net
ORD21492|TV|gadget|5|466.56656|0.90913934|nort|10-11-2024|user7443@example.com
ORD54053|Laptop|elec|5|775.2119|0.94886315|West|20/04/2025|user6835@test.org
ORD38199|T.V.|appliance|12|557.3271|0.35237145|North|2024-03-01|
ORD57712|Television|gadget|-2|628.1913|1.1697977|East|2024-08-02|user6566@sample.net
ORD24200|Laptop|gadget|-4|543.7362|0.09554737|nort||user950@example.com
ORD41406|Fridge|home appliance|6|105.22598|1.1890662|Eest|07-18-2023|user4260@example.com
ORD30574|Television|gadget|10|672.4711|0.16742793|Wst|2023-07-19|user3687@mail.com
ORD83951|Laptop|gadget|2|29.143631|0.9708844|suth|16/10/2024|user1217@mail.com
ORD59460|Fridge|electronics|-1|358.50812|0.14498872|nort|2025-03-12|user898@test.org
ORD41086|Refrigerator|gadget|-4|88.39357|0.79698914|South|05-21-2024|user26@sample.net
ORD50575|TV|appliance|3|570.32623|0.9318628|South|03/02/2023|user7313@example.com
ORD62374|Television|electronics|3|529.86206|0.7049005|North|2025-05-19|user6074@mail.com
ORD47747|Lap top|appliance|12|596.5829|0.84593767|Eest||user6081@test.org
ORD65963|Laptop|appliance|6|93.16766|0.14484644|Wst|06/02/2024|user4031@test.org
ORD37731|T.V.|gadget|13|10.877907|0.3041018|North||user2641@mail.com
ORD86143|Laptop|elec|13|723.9751|0.93284875|nort|2022-11-19|user4316@example.com
ORD98414|T.V.|electronics|12|915.9266|1.0907063|Wst|2025-02-08|user7714@example.com
ORD89462|Lap top|appliance|13|531.74603|0.077362925|Eest|07-21-2025|user1891@example.com
ORD12346|Television|home appliance|0|904.9545|0.6033517|West|19/10/2023|user5494@mail.com
ORD26248|Fridge|electronics|2|993.52026|1.1209258|Wst|06-29-2024|user5574@sample.net
ORD15071|Lap top|home appliance|10|966.5549|1.073174|Wst|2022-11-25|user9262@sample.net
ORD41152|Television|gadget|-3|39.927124|0.7756619|suth|02/02/2025|user5195@example.com
ORD62963|Fridge|electronics|-5|714.8105|0.3329735|West|08/11/2023|
ORD95709|Refrigerator|electronics|13|431.50647|0.2812437|Eest|2023-02-12|user357@example.com
ORD29215|Refrigerator|electronics|4|555.5728|0.87413186|South|2024-08-20|user497@mail.com
ORD47416|TV|elec|9|155.5702|1.0536522|South||user4227@test.org
ORD31849|TV|elec|11|150.96712|0.56017786|nort|02/01/2024|user2467@sample.net
ORD42454|Refrigerator|appliance|7|498.24744|0.8634295|Eest|31/07/2023|
ORD29163|T.V.|gadget|1|842.99304|0.4114222|Wst|2025-03-01|
ORD65134|Lap top|elec|8|147.87453|0.0051178695|East|02-18-2025|user1221@test.org
ORD66845|TV|elec|0|107.31203|1.1940987|nort|29/05/2023|user9096@sample.net
ORD52767|T.V.|appliance|3|898.92615|0.76256466|nort|19/07/2024|user1304@sample.net
ORD20972|Fridge|gadget|10|711.6224|0.21845685|South|2024-05-20|user6259@example.com
ORD48542|Refrigerator|electronics|13|393.13202|0.64025176|suth|2025-05-27|user7893@example.com
ORD91311|Fridge|electronics|-1|938.8051|0.7145061|Eest|14/05/2025|user1701@example.com
ORD91265|Television|electronics|-3|473.01657|1.1783806|Eest|17/04/2024|user7807@example.com
ORD94802|TV|gadget|3|506.30206|1.1324668|suth|02/06/2024|user1289@sample.net
ORD12512|T.V.|appliance|-4|659.0413|0.09524331|suth|07-14-2023|user6471@test.org
ORD90643|Television|appliance|-5|614.56805|1.0204804|South|09-28-2024|user5183@sample.net
ORD29771|Laptop|elec|1|582.7695|0.06993313|suth|04-29-2023|user6466@example.com
ORD51805|T.V.|appliance|11|804.973|0.35114264|nort|03-17-2025|user1471@example.com
ORD18733|TV|elec|8|921.7448|1.0042359|nort|19/04/2025|user5522@mail.com
ORD78161|Refrigerator|elec|2|883.70807|0.20638412|South|22/10/2023|user5939@sample.net
ORD20364|Fridge|elec|9|525.4002|0.34551838|East|06-02-2025|user467@sample.net
ORD10750|Fridge|gadget|4|251.7162|0.24802859|Eest|05-31-2025|user3519@test.org
ORD67064|TV|gadget|10|938.94867|1.196673|suth||user4599@test.org
ORD75125|Fridge|gadget|4|732.40283|0.7563802|West|2025-07-29|user7103@sample.net
ORD87192|Television|electronics|5|16.552984|0.24135561|North|11-30-2022|user2513@mail.com
ORD27373|T.V.|home appliance|2|291.78387|1.0107918|East|05-24-2025|user6444@test.org
ORD91957|Lap top|home appliance|-2|803.033|0.2935788|nort|09/05/2023|user8177@sample.net
ORD18715|Lap top|elec|9|253.98476|0.72094214|nort|19/06/2023|user5309@mail.com
ORD68702|Refrigerator|appliance|-4|811.83417|0.3845602|North|2023-08-11|
ORD89363|Lap top|elec|6|305.1961|0.77566177|nort||user5291@test.org
ORD98244|Refrigerator|home appliance|-5|860.42004|0.78512317|North|09-24-2023|user9070@test.org
ORD27361|Television|home appliance|4|809.49695|0.0048861266|Eest|2023-07-15|
ORD75434|Fridge|elec|6|479.34973|0.06317639|suth||user9207@test.org
ORD80507|Fridge|gadget|-2|432.34103|0.8756158|Wst|06/04/2024|user2494@test.org
ORD39553|Refrigerator|electronics|5|365.53418|0.55996156|nort|2025-04-16|
ORD38845|Lap top|appliance|2|670.98474|1.0722685|Wst|05-13-2023|user8909@sample.net
ORD75243|Refrigerator|appliance|-1|563.0833|1.0298429|Eest|06/12/2023|user5904@test.org
ORD98684|Refrigerator|appliance|-5|36.846043|1.1053467|Eest|2022-12-21|user215@test.org
ORD45819|Fridge|home appliance|3|47.35148|0.4582435|South|2023-11-05|user665@test.org
ORD22813|Laptop|home appliance|-3|316.29074|1.1577797|North|05-29-2025|user7023@sample.net
ORD38780|T.V.|appliance|-3|470.90317|0.1835151|West||user5349@test.org
ORD89026|TV|electronics|-1|690.57355|0.768286|nort|01-16-2023|user1066@sample.net
ORD10509|Fridge|elec|12|555.982|0.9570804|East|05-01-2025|user9012@test.org
ORD53523|TV|home appliance|11|530.04175|0.11253906|nort|06-03-2024|
ORD45030|Fridge|electronics|3|295.3016|1.1145093|South|13/07/2025|user4327@sample.net
ORD38131|T.V.|electronics|-1|489.905|1.0527946|East||user8641@mail.com
ORD79895|Lap top|gadget|12|504.5542|0.7942516|Eest|2025-05-18|user4761@sample.net
ORD56058|Television|gadget|13|932.04144|0.9735365|South|29/12/2023|user3990@example.com
ORD77613|Fridge|elec|-3|294.14767|0.7299102|West|06-20-2025|user7032@mail.com
ORD81177|TV|appliance|11|526.3801|1.1945721|Eest||user5630@mail.com
ORD10328|Refrigerator|electronics|0|268.42416|0.112498574|East|10-19-2023|user5683@example.com
ORD99658|T.V.|gadget|-2|731.7503|0.72678506|North|04-05-2025|user9691@sample.net
ORD89182|Television|elec|14|860.5091|0.059591178|suth|06-29-2025|user6885@mail.com
ORD16979|TV|home appliance|-4|860.3715|1.1021149|suth|2023-03-30|user1929@mail.com
ORD74334|Refrigerator|home appliance|12|11.948347|0.80331916|South|12-14-2022|
ORD41856|Laptop|appliance|14|939.73004|0.9131812|North|2025-04-13|user6533@sample.net
ORD99037|T.V.|elec|14|457.3276|0.55418247|suth|14/09/2024|user729@sample.net
ORD85929|Television|electronics|12|127.02024|1.1444261|nort|07-02-2024|user496@example.com
ORD60853|Fridge|gadget|0|508.533|0.39589643|Eest|2023-09-02|user5888@mail.com
ORD82174|Refrigerator|gadget|-5|345.02512|1.0698406|suth|07-09-2023|
ORD39378|T.V.|gadget|-4|507.08163|0.9911309|South|18/06/2023|user8816@mail.com
ORD82232|Laptop|elec|5|429.50577|1.1016184|Eest||user1110@test.org
ORD62960|Refrigerator|home appliance|3|733.8847|0.55491596|Eest||user2164@example.com
ORD67728|Laptop|appliance|4|151.5879|0.3113574|North|2024-05-07|
ORD60267|TV|elec|14|577.0039|1.0085008|East||user16@sample.net
ORD72794|Refrigerator|electronics|11|855.5322|0.4251953|East|2024-01-02|
ORD90283|Fridge|elec|-4|638.2882|0.040325403|Wst|05/12/2022|user5581@test.org
ORD68218|Television|gadget|9|781.9281|0.8959523|South|11-17-2023|user5380@test.org
ORD21044|Lap top|elec|13|109.905304|0.19373353|Eest|08-01-2025|user5968@example.com
ORD30524|Television|gadget|0|248.60573|0.63913965|North||
ORD82464|Television|electronics|4|515.8306|0.2936557|South|07-23-2024|user457@test.org
ORD76644|TV|elec|-4|848.93|0.49536705|suth|16/03/2023|user464@test.org
ORD77958|Fridge|home appliance|8|758.9056|0.6382727|Wst|29/12/2023|user8041@sample.net
ORD76488|Laptop|gadget|-5|684.95074|0.5993794|Wst|24/02/2024|user450@test.org
ORD86419|Laptop|appliance|12|220.98701|0.19922084|Wst||user1708@mail.com
ORD74509|Laptop|appliance|8|492.98965|0.9393916|North|2025-02-12|user6899@test.org
ORD31300|Fridge|home appliance|12|915.8581|1.155752|Eest|07-28-2023|user5624@example.com
ORD73785|Fridge|appliance|14|346.911|0.7471628|suth|04-12-2025|
ORD82132|Refrigerator|appliance|13|928.484|0.5641906|South|22/11/2024|user7662@example.com
ORD99464|TV|appliance|4|5.1291585|0.4329019|suth|06-18-2025|user5181@example.com
ORD86948|Laptop|gadget|-3|423.64346|0.7988048|suth|03-22-2025|user3968@sample.net
ORD10460|Fridge|home appliance|-4|736.426|0.085080534|East|11-19-2023|
ORD97149|Lap top|home appliance|10|405.5853|0.45953244|West|2025-02-23|user2500@sample.net
ORD65505|Lap top|gadget|-4|79.97954|0.72559714|West|2025-05-07|user7214@example.com
ORD56451|Laptop|electronics|3|253.77667|0.4219044|East||user6165@sample.net
ORD92420|T.V.|elec|7|975.53986|0.58688337|suth|2023-01-04|user4066@test.org
ORD86826|T.V.|appliance|14|349.96713|1.1469117|North|2025-05-30|
ORD56488|Laptop|home appliance|-4|61.98257|0.42333987|West|04-26-2023|
ORD30055|Television|electronics|7|851.6177|0.95603627|East|2023-12-05|user761@test.org
ORD64626|TV|elec|-4|987.3913|0.52436197|nort||
ORD29141|Television|electronics|11|882.4154|0.014625479|nort||
ORD86028|Refrigerator|gadget|2|308.7045|0.9568723|nort||
ORD81440|Lap top|elec|0|478.7871|1.0145806|Wst|15/05/2025|
ORD85477|T.V.|gadget|2|418.05673|1.1445247|Wst|12/09/2024|
ORD59733|T.V.|gadget|4|536.2883|1.0182211|South|30/01/2023|
ORD38901|Lap top|gadget|6|961.6691|0.5082189|Eest|11/03/2024|user9365@mail.com
ORD69611|Refrigerator|elec|-5|656.5261|0.71141577|West|30/12/2023|user7053@mail.com
ORD29138|Refrigerator|appliance|6|324.90985|0.27010676|suth|27/05/2023|user1165@test.org
ORD66324|Refrigerator|gadget|-3|623.5239|0.27106792|South|12-24-2024|user204@mail.com
ORD71600|Laptop|elec|11|434.63486|0.57792187|suth|2025-05-21|user8779@test.org
ORD88123|TV|gadget|9|558.68933|0.38736895|nort|11-24-2024|user2157@mail.com
ORD26641|T.V.|gadget|2|978.4788|0.7609056|West|04/01/2023|user6045@mail.com
ORD84436|TV|electronics|4|424.64835|0.3516643|North|19/03/2023|user6992@test.org
ORD85435|Refrigerator|appliance|-1|887.83167|0.68334776|suth||
ORD20899|Fridge|appliance|9|96.32558|1.1568149|Wst|13/12/2024|user2122@example.com
ORD13880|Laptop|gadget|1|757.10144|0.49259993|nort|04/07/2023|user8187@sample.net
ORD22803|Laptop|electronics|7|273.53674|0.070977904|North|2024-02-13|user110@mail.com
ORD10358|Laptop|elec|11|146.81847|0.88057363|East|10/12/2023|
ORD43566|Laptop|gadget|12|638.7831|0.6876552|suth|2023-08-03|
ORD49234|Fridge|appliance|4|869.6618|0.32709298|West|09-23-2024|user1998@mail.com
ORD15705|Television|appliance|12|596.2975|0.2658279|suth|2024-01-28|
ORD54295|T.V.|appliance|-4|398.16373|0.2169704|West||user4752@sample.net
ORD68984|Laptop|electronics|5|968.2979|0.82828486|Eest|2024-11-19|user5038@test.org
ORD14920|Refrigerator|elec|1|832.31494|0.37214693|North|07-31-2024|user4163@mail.com
ORD38099|Fridge|electronics|-5|248.10701|0.25570107|Wst|18/12/2022|user8571@sample.net
ORD14626|Television|elec|4|773.65894|0.21873043|East|28/03/2023|user4785@test.org
ORD55429|T.V.|electronics|1|913.78235|0.5976308|East|2024-10-12|user4304@example.com
ORD96396|Fridge|home appliance|10|600.8709|0.9681556|North||
